Event,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,Species,Det_level
WOOD00220160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,NULL,Bradysia,Bradysia urticae,Species
WOOD00220160628,Arthropoda,Hexapoda,Insecta,Dicondylia,NULL,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Latridiidae,Corticariinae,Corticarina,Corticarina longipennis,Species
WOOD00220160628,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Tachyporinae,Tachyporus,Tachyporus rulomus,Species
WOOD00220160628,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Aphis,Aphis gossypii,Species
WOOD00220160906,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Aphis,Aphis gossypii,Species
WOOD00220160906,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneuroptera,Blattodea,NULL,NULL,Blattoidea,indet.,indet.,indet.,indet.,Superfamily
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Platypezoidea,Phoridae,Metopininae,Megaselia,indet.,Genus
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Amara,indet.,Genus
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Herminiinae,Macrochilo,Macrochilo absorptalis,Species
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Empidoidea,Hybotidae,indet.,indet.,indet.,Family
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,indet.,indet.,Subfamily
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Forcipomyiinae,Forcipomyia,indet.,Genus
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Noctuidae,Acronictinae,Simyra,Simyra insularis,Species
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,indet.,indet.,indet.,Family
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Pterostichus,Pterostichus corvinus,Species
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,indet.,indet.,Subfamily
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Gryllidae,Gryllinae,Gryllus,Gryllus pennsylvanicus,Species
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Tachyporinae,Tachyporus,Tachyporus rulomus,Species
WOOD02320160906,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Forcipomyiinae,Dasyhelea,indet.,Genus
BLAN00320160428,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Parasitoidea,Ichneumonoidea,Braconidae,Aphidiinae,Aphidius,Aphidius rhopalosiphi,Species
DEJU00320160720,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Symphypleona,NULL,Katiannoidea,Katiannidae,NULL,Sminthurinus,indet.,Genus
DEJU02120160720,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Leptothorax,indet.,Genus
HEAL02620160907,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Parasitoidea,Proctotrupoidea,Diapriidae,indet.,indet.,indet.,Family
KONZ00720160614,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Entomobryomorpha,NULL,Entomobryoidea,Entomobryidae,Entomobryinae,Entomobrya,Entomobrya bicolor,Species
KONZ02520160906,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
LENO00320160810,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Formicinae,Camponotus,Camponotus chromaiodes,Species
NOGP00520160913,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,Miroidea,Cicadellidae,Deltocephalinae,Athysanella,Athysanella acuticauda,Species
ORNL00120160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Formicinae,Camponotus,Camponotus chromaiodes,Species
BLAN00320160623,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Ephemeroptera,Furcatergalia,Scapphodonta,NULL,Potamanthidae,NULL,Anthopotamus,Anthopotamus verticis,Species
BLAN00320160929,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Tetragnathidae,NULL,Glenognatha,Glenognatha foxi,Species
CLBJ03220160525,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex salinarius,Species
CPER00520160922,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Pyraloidea,Pyralidae,Phycitinae,Melitara,Melitara subumbrella,Species
DEJU00320160720,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,indet.,indet.,Subfamily
DEJU00320160817,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
DEJU00320160817,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Thomisidae,NULL,Xysticus,Xysticus alboniger,Species
DELA00620160426,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Symphypleona,NULL,Dicyrtomoidea,Dicyrtomidae,indet.,indet.,indet.,Family
DELA00620160913,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Miturgidae,NULL,Cheiracanthium,Cheiracanthium inclusum,Species
KONZ00720160614,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Nemestrinoidea,Acroceridae,Acrocerinae,Ogcodes,Ogcodes eugonatus,Species
KONZ02520160906,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneuroptera,Blattodea,NULL,NULL,Blattoidea,Ectobiidae,Blattellinae,Parcoblatta,Parcoblatta uhleriana,Species
LAJA00120160503,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Gryllidae,Gryllinae,Gryllus,Gryllus veletis,Species
LAJA01520160503,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Gryllidae,Gryllinae,Gryllus,Gryllus veletis,Species
LENO00220160601,Arthropoda,Hexapoda,Insecta,Dicondylia,NULL,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Nitidulidae,Nitidulinae,Stelidota,Stelidota geminata,Species
LENO00220160810,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneuroptera,Blattodea,NULL,NULL,Blattoidea,Ectobiidae,Blattellinae,Parcoblatta,Parcoblatta uhleriana,Species
LENO00220161005,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneuroptera,Blattodea,NULL,NULL,Blattoidea,Ectobiidae,Blattellinae,Blatella,Blattella orientalis,Species
LENO00220161005,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,indet.,indet.,Subfamily
LENO00320160810,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Psilopinae,Athyroglossa,Athyroglossa granulosa,Species
MOAB00420160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Muscinae,Neomyia,Neomyia cornicina,Species
MOAB00420160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Simuliidae,Simuliinae,Simulium,Simulium veracruzanum,Species
MOAB00420161004,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Forcipomyiinae,Dasyhelea,indet.,Genus
MOAB00420161004,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Parasitoida,Chalcidoidea,Mymaridae,NULL,Lymaenon,indet.,Genus
MOAB00420161004,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Simuliidae,Simuliinae,Simulium,Simulium veracruzanum,Species
MOAB00420161004,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Lipaphis,Lipaphis pseudobrassicae,Species
NIWO00320160726,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Eristalis,Eristalis stipator,Species
NOGP00520160524,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,Tipula,Tipula dorsimacula,Species
NOGP00520160524,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,Scarinae,Gyponana,Gyponana vincula,Species
NOGP00520160719,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Linyphiidae,NULL,Islandiana,Islandiana flaveola,Species
NOGP00520160913,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Linyphiidae,NULL,Islandiana,Islandiana flaveola,Species
OAES00520160406,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,NULL,Psylloidea,indet.,indet.,indet.,indet.,Superfamily
ONAQ02320160705,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Entomobryomorpha,NULL,Entomobryoidea,Entomobryidae,Entomobryinae,Entomobrya,Entomobrya unostrigata,Species
ONAQ02320160705,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Titanoecidae,NULL,Titanoeca,Titanoeca nigrella,Species
ONAQ02320160913,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Gnaphosidae,NULL,Herpyllus,Herpyllus ecclesiasticus,Species
ONAQ02320160913,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Theridiidae,NULL,Latrodectus,Latrodectus hesperus,Species
ONAQ02320160913,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Geometroidea,Geometridae,Ennominae,Speranza,Speranza colata,Species
ORNL00120160329,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,indet.,Dictynoidea,Hahniidae,indet.,Hahnia,Hahnia ononidum,Species
ORNL02120160329,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Sarcoptiformes,Oribatida,Brachypylina,Oripodoidea,Haplozetidae,indet.,indet.,indet.,Family
ORNL02120160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,indet.,indet.,indet.,Family
ORNL02120160705,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Harpalus,Harpalus pensylvanicus,Species
ORNL02120160705,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Tarsonemoidea,Tarsonemidae,indet.,indet.,indet.,Family
ORNL02120160705,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Anisodactylus,indet.,Genus
ORNL02920160329,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Trichoptera,Integripalpa,Plenitentoria,Limnephiloidea,Limnephilidae,Dicosmoecinae,Ironoquia,Ironoquia punctatissima,Species
OSBS00420160908,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Platypezoidea,Phoridae,indet.,Megaselia,indet.,Genus
OSBS02220160407,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex salinarius,Species
SCBI00420160719,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneuroptera,Blattodea,NULL,NULL,Blattoidea,Ectobiidae,Blattellinae,Parcoblatta,Parcoblatta uhleriana,Species
SCBI00420160719,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Aphis,Aphis nerii,Species
SCBI00420160927,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Arctiinae,Pyrrharctia,Pyrrharctia isabella,Species
SCBI00620160426,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Lycosoidea,Lycosidae,NULL,Schizocosa,Schizocosa humilis,Species
SCBI00620160719,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Herminiinae,Phalaenostola,Phalaenostola eumelusalis,Species
SCBI00620160927,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Arctiinae,Spilosoma,Spilosoma virginica,Species
SRER00620161011,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Theridiidae,NULL,Latrodectus,Latrodectus hesperus,Species
SRER00620161011,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Malloewia,Malloewia abdominalis,Species
STEI00220160720,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,Eupodina,Bdelloidea,Cunaxidae,indet.,indet.,indet.,Family
STEI00820160511,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex salinarius,Species
STEI00820160511,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Pemphigidae,Pemphiginae,Prociphilus,indet.,Genus
STEI00820160720,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Symphypleona,NULL,Sminthuroidea,Bourletiellidae,indet.,indet.,indet.,Family
STEI00820160914,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Pyraloidea,Pyralidae,Phycitinae,Sciota,Sciota basilaris,Species
TALL00220160413,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Lycosoidea,Lycosidae,NULL,Piratula,Piratula minuta,Species
TALL00220160914,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,indet.,Coquillettidia,Coquillettidia perturbans,Species
TREE00220160517,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Tineoidea,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter apparella,Species
TREE00220160712,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Protaphis,Protaphis middletonii,Species
TREE00220160908,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Ptinidae,NULL,Ptinus,Ptinus villiger,Species
TREE00320160712,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Poduromorpha,NULL,Isotomoidea,Isotomidae,Isotominae,Parisotoma,Parisotoma notabilis,Species
TREE00320160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Parasitoidea,Ichneumonoidea,Braconidae,Aphidiinae,Praon,Praon volucre,Species
TREE00320160908,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Ochlerotatus,indet.,Genus
UKFS00920160705,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Trigonidiidae,Nemobiinae,Allonemobius,Allonemobius walkeri,Species
UKFS00920161011,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Harpalus,Harpalus pensylvanicus,Species
UNDE00320160524,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Poduromorpha,NULL,Isotomoidea,Isotomidae,Isotominae,Parisotoma,Parisotoma notabilis,Species
UNDE01720160524,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,Nephrotoma,Nephrotoma alterna,Species
UNDE01720160719,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Tachyporinae,Lordithon,Lordithon ,Species
WOOD00220160628,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,Cicadellinae,Athysanus,Athysanus argentarius,Species
WOOD00220160628,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,indet.,indet.,indet.,Family
WOOD00220160906,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,NULL,Cratyna,indet.,Genus
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Trechinae,Bembidion,Bembidion transparens,Species
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Leiodidae,Coloninae,Colon,Colon serripes,Species
WOOD02320160628,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Agonum,Agonum fidele,Species
BLAN00320160428,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Hyalopteroides,Hyalopteroides humilis,Species
DEJU00320160817,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Erythraeoidea,Erythraeidae,NULL,Leptus,indet.,Genus
DEJU00320160831,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Lycosoidea,Lycosidae,NULL,Pardosa,Pardosa mackenziana,Species
DEJU00320160831,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Macrosiphum,indet.,Genus
DELA01420160913,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Bombycoidea,Bombycidae,Bombycinae,Rondotia.,Rondotia menciana,Species
LENO00320160601,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Gnaphosidae,NULL,Drassyllus,Drassyllus depressus,Species
NOGP00520160913,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,Eleutherengona,Pygmephoroidea,Scutacaridae,indet.,indet.,indet.,Family
NOGP00520160913,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Entomobryomorpha,NULL,Isotomoidea,Isotomidae,Isotominae,Isotoma,Isotoma viridis,Species
NOGP00520160913,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Parasitoida,Ichneumonoidea,Ichneumonidae,Ichneumoninae,Tricholabus,indet.,Genus
ORNL00120160705,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,Eupodina,Bdelloidea,Bdellidae,indet.,indet.,indet.,Family
CLBJ03220160525,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Luciliinae,Lucilia,Lucilia sericata,Species
JORN01020160419,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Arctiinae,Trichromia,indet.,Genus
JORN01020161004,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Tineoidea,Acrolophidae,NULL,Ptilopsaltis,Ptilopsaltis curvistrigella,Species
LENO00220161005,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Arctiinae,Halysidota,Halysidota tessellaris,Species
LENO00220161005,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Bombycoidea,Saturniidae,Ceratocampinae,Anisota,Anisota virginiensis,Species
MOAB00420161004,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Miturgidae,NULL,Cheiracanthium,Cheiracanthium mildei,Species
MOAB00420161004,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Macrosiphum,Macrosiphum euphorbiae,Species
NOGP00920160524,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Iziphya,indet.,Genus
OAES00720160406,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,Oxypoda,Oxypoda lacustris,Species
OAES00720160907,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex salinarius,Species
ONAQ02320160426,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus ventrovittis,Species
ONAQ02320160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Yponomeutoidea,Argyresthiidae,NULL,Plutella,Plutella xylostella,Species
ONAQ02320160913,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,NULL,Sarcophagidae,Sarcophaginae,Ravinia,Ravinia planifrons,Species
ONAQ02320160913,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Parasitoidea,Proctotrupoidea,Diapriidae,indet.,indet.,indet.,Family
ORNL02920160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Arctiinae,Virbia,Virbia laeta,Species
SCBI00620160426,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Muscoidea,Fanniidae,NULL,Fannia,Fannia corvina,Species
SCBI00620160719,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Entomobryomorpha,NULL,Isotomoidea,Isotomidae,indet.,indet.,indet.,Family
SCBI00620160719,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Calaphidinae,Monelliopsis,Monelliopsis caryae,Species
SCBI00620160719,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Gryllidae,Gryllinae,Gryllus,Gryllus veletis,Species
SCBI00620160927,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Geometroidea,Geometridae,Sterrhinae,Scopula,Scopula limboundata,Species
SCBI00620160927,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Entiminae,Callirhopalus,Callirhopalus bifasciatus,Species
SRER00620160719,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,Faculta,indet.,Genus
STEI00820160914,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Araneidae,NULL,Mangora,Mangora placida,Species
TREE00220160712,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Sarcoptiformes,Oribatida,Brachypylina,Achipterioidea,Achipteriidae,indet.,Achipteria,indet.,Genus
TREE00320160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Gelechioidea,Gelechiidae,indet.,indet.,indet.,Family
TREE00320160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Platypezoidea,Phoridae,Aenigmatiinae,Aenigmatias,indet.,Genus
UKFS00920160329,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Pemphigidae,Pemphiginae,indet.,indet.,Subfamily
UKFS00920161011,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Entomobryomorpha,NULL,Isotomoidea,Isotomidae,indet.,indet.,indet.,Family
